angle,w1_semFriccao-w1_comFriccao_joint1,w1_semFriccao-w1_comFriccao_joint2
-65.0,0.00139923845132,-0.00280136446443
-64.9,0.00138977710907,-0.0026057528439
-64.8,0.00138073927814,-0.00242086824405
-64.7,0.00137206341915,-0.00224516193467
-64.6,0.00136371693923,-0.0020777345022
-64.5,0.00135566138637,-0.00191761240473
-64.4,0.00134786466719,-0.00176398776988
-64.3,0.00134030761102,-0.00161633649133
-64.2,0.00133297029646,-0.00147414097617
-64.1,0.0013258318036,-0.00133688395714
-64.0,0.00131887758341,-0.00120418753439
-63.9,0.00131209494724,-0.00107572207518
-63.8,0.00130547274952,-0.000951197954681
-63.7,0.00129899753684,-0.000830292043112
-63.6,0.00129266425092,-0.000712846272554
-63.5,0.00128646504951,-0.000598656562621
-63.4,0.00128038943363,-0.000487476461996
-63.3,0.00127443117586,-0.000379143863674
-63.2,0.0012685846325,-0.000273511736212
-63.1,0.00126284466994,-0.000170446215545
-63.0,0.00125720330174,-6.97662632331e-05
-62.9,0.00125165960554,2.85796211336e-05
-62.8,0.00124620963674,0.000124694649783
-62.7,0.00124084655726,0.000218730040672
-62.6,0.0012355670998,0.000310771335614
-62.5,0.00123036823929,0.00040089785
-62.4,0.00122525029392,0.000489129568354
-62.3,0.00122020437885,0.000575643312846
-62.2,0.0012152312134,0.000660448692277
-62.1,0.00121032547313,0.000743657308224
-62.0,0.00120548813403,0.000825272359138
-61.9,0.00120071720646,0.000905346601978
-61.8,0.00119600483712,0.000984029345156
-61.7,0.00119135533593,0.00106126531144
-61.6,0.00118676409319,0.00113714739691
-61.5,0.00118222960432,0.00121171570957
-61.4,0.00117775044973,0.0012850081924
-61.3,0.00117332238113,0.00135710800656
-61.2,0.00116894996009,0.00142795432178
-61.1,0.00116462330863,0.00149771977685
-61.0,0.00116034996306,0.00156629495351
-60.9,0.00115612025248,0.00163384670437
-60.8,0.00115193890216,0.00170031047694
-60.7,0.00114780211126,0.00176575753818
-60.6,0.001143708987,0.00183021217881
-60.5,0.00113965867905,0.001893697617
-60.4,0.00113565037675,0.00195623606535
-60.3,0.00113168053044,0.00201789181501
-60.2,0.00112775396558,0.0020785988427
-60.1,0.00112386443431,0.00213846239849
-60.0,0.00112001129287,0.00219750021601
-59.9,0.00111619666064,0.00225568770244
-59.8,0.00111241719292,0.00231308353416
-59.7,0.00110867504196,0.00236966247048
-59.6,0.00110496693152,0.00242548128967
-59.5,0.00110129234288,0.00248055458427
-59.4,0.0010976507781,0.00253489642447
-59.3,0.00109403907589,0.00258856016795
-59.2,0.00109046215126,0.00264147906774
-59.1,0.00108691687154,0.00269370585583
-59.0,0.00108340015175,0.00274529170834
-58.9,0.00107991425854,0.0027962089731
-58.8,0.00107645615205,0.00284650752133
-58.7,0.00107302811355,0.00289615951738
-58.6,0.00106962977786,0.00294517571816
-58.5,0.00106625553968,0.00299364184936
-58.4,0.00106291033845,0.00304149173487
-58.3,0.00105959384652,0.00308873519936
-58.2,0.00105630053049,0.0031354556406
-58.1,0.00105303272298,0.00318162422243
-58.0,0.00104979274334,0.0032272127977
-57.9,0.00104657512245,0.00327230263246
-57.8,0.00104338479065,0.00331682886271
-57.7,0.00104021631814,0.0033608714226
-57.6,0.00103707205452,0.00340440150925
-57.5,0.0010339491925,0.00344746179393
-57.4,0.0010308500883,0.00349002347649
-57.3,0.00102777452137,0.00353209347278
-57.2,0.00102471972081,0.00357371328134
-57.1,0.00102168804799,0.00361485426447
-57.0,0.00101867675367,0.00365555720782
-56.9,0.00101568565721,0.00369582777102
-56.8,0.00101271712517,0.00373563746005
-56.7,0.00100976843824,0.00377502605964
-56.6,0.001006839432,0.00381399883232
-56.5,0.00100392994703,0.00385256092009
-56.4,0.00100103982872,0.00389071734882
-56.3,0.000998168927015,0.00392847303206
-56.2,0.000995317096359,0.00396583277499
-56.1,0.000992484195532,0.00400280127804
-56.0,0.000989670087424,0.00403938314037
-55.9,0.000986874639044,0.00407558286325
-55.8,0.000984095214299,0.00411143713093
-55.7,0.000981334200806,0.00414691765708
-55.6,0.000978591476674,0.00418202867414
-55.5,0.000975864425358,0.00421680612647
-55.4,0.000973155435698,0.00425122196742
-55.3,0.000970461903218,0.0042853116728
-55.2,0.000967783727263,0.00431907869542
-55.1,0.000965123297452,0.00435249523849
-55.0,0.000962480510903,0.00438556507306
-54.9,0.000959850302946,0.00441835367529
-54.8,0.000957237551077,0.00445080231638
-54.7,0.000954639683022,0.00448294516757
-54.6,0.000952056613794,0.00451478530864
-54.5,0.000949490733848,0.00454629544937
-54.4,0.00094693701414,0.0045775393326
-54.3,0.00094439785176,0.00460848942302
-54.2,0.000941875637299,0.00463911868999
-54.1,0.000939365360872,0.00466948989457
-54.0,0.000936869419114,0.00469957577379
-53.9,0.000934387741839,0.00472937905691
-53.8,0.000931920260604,0.00475890242848
-53.7,0.000929466908836,0.00478814852939
-53.6,0.000927025166193,0.00481714906969
-53.5,0.000924597428639,0.00484587724071
-53.4,0.000922183634655,0.0048743355632
-53.3,0.000919783724437,0.00490252651865
-53.2,0.000917395190699,0.00493048115986
-53.1,0.000915017981449,0.00495820152522
-53.0,0.000912654491835,0.00498566125784
-52.9,0.000910302223506,0.0050128909438
-52.8,0.000907963571336,0.00503986440564
-52.7,0.000905638484117,0.00506658391896
-52.6,0.00090332203156,0.0050931075072
-52.5,0.000901019051033,0.00511938113514
-52.4,0.000898727057545,0.00514543464668
-52.3,0.000896448445221,0.0051712423086
-52.2,0.000894178298792,0.00519686111065
-52.1,0.00089192144965,0.00522223783828
-52.0,0.00088967542235,0.00524740177353
-51.9,0.000887440178643,0.00527235463108
-51.8,0.000885218112032,0.00529707111623
-51.7,0.000883004323948,0.00532160698334
-51.6,0.000880801210788,0.00534593678515
-51.5,0.000878608738049,0.00537006215076
-51.4,0.000876429298655,0.00539395813183
-51.3,0.000874258005927,0.00541767953704
