angle,w3_semFriccao-w3_comFriccao_joint1,w3_semFriccao-w3_comFriccao_joint2
-65.0,0.124831462004,-0.00612053793623
-64.9,0.12398737915,-0.00569315750808
-64.8,0.123181079374,-0.00528921392217
-64.7,0.122407072513,-0.00490532344813
-64.6,0.121662450829,-0.00453952100969
-64.5,0.120943783871,-0.00418967957192
-64.4,0.120248208466,-0.0038540340615
-64.3,0.119574014322,-0.00353143938909
-64.2,0.118919424174,-0.00322076469613
-64.1,0.118282571679,-0.0029208798355
-64.0,0.117662158859,-0.00263095915588
-63.9,0.117057053711,-0.00235028246185
-63.8,0.116466261898,-0.00207821696905
-63.7,0.115888583185,-0.00181405669008
-63.6,0.115323566309,-0.00155745627151
-63.5,0.114770511628,-0.00130796983
-63.4,0.114228482488,-0.00106505890846
-63.3,0.113696923319,-0.000828369328727
-63.2,0.113175330624,-0.000597579850358
-63.1,0.112663246414,-0.00037239800161
-63.0,0.112159958185,-0.000152428242083
-62.9,0.111665383654,6.24419484158e-05
-62.8,0.111179170906,0.000272438072278
-62.7,0.110700709889,0.000477890516813
-62.6,0.110229709116,0.000678986177385
-62.5,0.109765898707,0.000875898345471
-62.4,0.109309307048,0.00106867068418
-62.3,0.108859141493,0.00125768952193
-62.2,0.108415466212,0.00144297585244
-62.1,0.107977806191,0.00162477350745
-62.0,0.107546248501,0.00180308947516
-61.9,0.107120615641,0.00197803902106
-61.8,0.106700206988,0.00214994836047
-61.7,0.106285407044,0.00231869672139
-61.6,0.10587580456,0.00248448706699
-61.5,0.10547126531,0.00264740702699
-61.4,0.105071662643,0.00280753950076
-61.3,0.104676617557,0.00296506618226
-61.2,0.104286537001,0.00311985416701
-61.1,0.103900539729,0.00327228064338
-61.0,0.103519298078,0.00342210654986
-60.9,0.103141949275,0.00356969643295
-60.8,0.102768914877,0.00371490925569
-60.7,0.102399855796,0.00385790072511
-60.6,0.102034692386,0.00399872391258
-60.5,0.101673348782,0.00413742954613
-60.4,0.101315752666,0.00427406615675
-60.3,0.100961587357,0.0044087742105
-60.2,0.100611283353,0.00454140945687
-60.1,0.100264283257,0.00467220185069
-60.0,0.0999205296416,0.00480119013706
-59.9,0.0995802115779,0.00492832058461
-59.8,0.0992430306777,0.00505372139192
-59.7,0.0989091789502,0.00517733741211
-59.6,0.0985783641077,0.00529929269666
-59.5,0.0982505398729,0.00541961912798
-59.4,0.0979256618278,0.00553834744725
-59.3,0.0976034479352,0.00565559423249
-59.2,0.0972843366866,0.00577121365219
-59.1,0.0969680485993,0.00588532091738
-59.0,0.0966543084564,0.00599802783975
-58.9,0.09634331847,0.00610927400372
-58.8,0.0960348074453,0.00621916837002
-58.7,0.0957289789017,0.00632765012211
-58.6,0.0954258002609,0.00643474276224
-58.5,0.095124771452,0.00654063358735
-58.4,0.0948263331404,0.00664517801323
-58.3,0.0945304560961,0.0067483975051
-58.2,0.0942366466649,0.00685047427401
-58.1,0.0939451129453,0.00695134531742
-58.0,0.093656061859,0.00705094913833
-57.9,0.0933690054805,0.00714946329018
-57.8,0.0930843836712,0.00724674605533
-57.7,0.09280171201,0.00734297207738
-57.6,0.0925212001183,0.00743807842644
-57.5,0.0922425975475,0.00753215833261
-57.4,0.0919661145004,0.00762514887204
-57.3,0.0916917313068,0.00771706515485
-57.2,0.0914192007601,0.00780799784868
-57.1,0.0911487335281,0.00789788438474
-57.0,0.0908800843418,0.00798681387325
-56.9,0.0906132370834,0.00807479867952
-56.8,0.0903484028853,0.00816177654871
-56.7,0.0900853391439,0.00824783440416
-56.6,0.0898240311943,0.00833298374358
-56.5,0.0895644648134,0.00841723580151
-56.4,0.0893066262048,0.00850060155861
-56.3,0.0890505019843,0.00858309175027
-56.2,0.0887960791661,0.00866471687504
-56.1,0.0885433451496,0.00874548720258
-56.0,0.0882922877065,0.00882541278133
-55.9,0.0880428949688,0.00890450344593
-55.8,0.0877949317606,0.00898283934553
-55.7,0.0875486110924,0.00906035867907
-55.6,0.0873039220883,0.00913707069379
-55.5,0.0870606313174,0.00921305392229
-55.4,0.0868189518953,0.0092882470872
-55.3,0.0865786514677,0.00936272769752
-55.2,0.0863397210578,0.00943650329708
-55.1,0.0861023738453,0.00950951315429
-55.0,0.0858666006598,0.00958176550831
-54.9,0.0856319496576,0.00965340341419
-54.8,0.0853988559799,0.00972429855878
-54.7,0.0851670901453,0.00979452560087
-54.6,0.0849366445701,0.00986409126919
-54.5,0.0847077325202,0.00993293593907
-54.4,0.0844799053295,0.0100011988785
-54.3,0.0842533768528,0.010068819927
-54.2,0.08402836037,0.0101357400271
-54.1,0.0838044089203,0.0102020963018
