angle,pesos_first,pesos_second
-48.7,[  6.27276615e-03  -5.05531221e-03  -6.37300825e-05  -1.53142181e-04],[  5.68284129e-04   3.61379150e-03   9.04880074e-05  -1.77316842e-03]
-48.6,[  6.25804721e-03  -5.04345000e-03  -6.35805409e-05  -1.52782835e-04],[  5.70104293e-04   3.62536616e-03   9.07778324e-05  -1.77884772e-03]
-48.5,[  6.24340423e-03  -5.03164901e-03  -6.34317711e-05  -1.52425344e-04],[  5.71908702e-04   3.63684062e-03   9.10651489e-05  -1.78447786e-03]
-48.4,[  6.22880031e-03  -5.01987951e-03  -6.32833981e-05  -1.52068807e-04],[  5.73701978e-04   3.64824430e-03   9.13506927e-05  -1.79007327e-03]
-48.3,[  6.21427214e-03  -5.00817104e-03  -6.31357947e-05  -1.51714119e-04],[  5.75479691e-04   3.65954900e-03   9.16337582e-05  -1.79562011e-03]
-48.2,[  6.19980121e-03  -4.99650872e-03  -6.29887729e-05  -1.51360828e-04],[  5.77244188e-04   3.67076966e-03   9.19147195e-05  -1.80112572e-03]
-48.1,[  6.18538743e-03  -4.98489244e-03  -6.28423317e-05  -1.51008932e-04],[  5.78995555e-04   3.68190683e-03   9.21935900e-05  -1.80659036e-03]
-48.0,[  6.17103069e-03  -4.97332214e-03  -6.26964700e-05  -1.50658430e-04],[  5.80733876e-04   3.69296103e-03   9.24703833e-05  -1.81201430e-03]
-47.9,[  6.15671253e-03  -4.96178293e-03  -6.25510002e-05  -1.50308868e-04],[  5.82461448e-04   3.70394689e-03   9.27454650e-05  -1.81740470e-03]
-47.8,[  6.14246960e-03  -4.95030435e-03  -6.24062949e-05  -1.49961144e-04],[  5.84173920e-04   3.71483671e-03   9.30181422e-05  -1.82274798e-03]
-47.7,[  6.12828344e-03  -4.93887152e-03  -6.22621663e-05  -1.49614806e-04],[  5.85873594e-04   3.72564516e-03   9.32887818e-05  -1.82805132e-03]
-47.6,[  6.11415396e-03  -4.92748437e-03  -6.21186135e-05  -1.49269851e-04],[  5.87560553e-04   3.73637275e-03   9.35573966e-05  -1.83331500e-03]
-47.5,[  6.10008107e-03  -4.91614283e-03  -6.19756357e-05  -1.48926278e-04],[  5.89234877e-04   3.74701999e-03   9.38239995e-05  -1.83853925e-03]
-47.4,[  6.08604633e-03  -4.90483202e-03  -6.18330454e-05  -1.48583637e-04],[  5.90898820e-04   3.75760121e-03   9.40889496e-05  -1.84373111e-03]
-47.3,[  6.07208638e-03  -4.89358150e-03  -6.16912151e-05  -1.48242821e-04],[  5.92548106e-04   3.76808924e-03   9.43515658e-05  -1.84887723e-03]
-47.2,[  6.05816442e-03  -4.88236159e-03  -6.15497706e-05  -1.47902933e-04],[  5.94187155e-04   3.77851215e-03   9.46125518e-05  -1.85399142e-03]
-47.1,[  6.04431709e-03  -4.87120183e-03  -6.14090845e-05  -1.47564867e-04],[  5.95811719e-04   3.78884296e-03   9.48712315e-05  -1.85906040e-03]
-47.0,[  6.03050760e-03  -4.86007257e-03  -6.12687828e-05  -1.47227724e-04],[  5.97426185e-04   3.79910956e-03   9.51283034e-05  -1.86409789e-03]
-46.9,[  6.01675424e-03  -4.84898854e-03  -6.11290513e-05  -1.46891952e-04],[  5.99028473e-04   3.80929872e-03   9.53834360e-05  -1.86909737e-03]
-46.8,[  6.00303858e-03  -4.83793489e-03  -6.09897028e-05  -1.46557100e-04],[  6.00620786e-04   3.81942444e-03   9.56369804e-05  -1.87406573e-03]
-46.7,[  5.98939726e-03  -4.82694116e-03  -6.08511097e-05  -1.46224064e-04],[  6.02198938e-04   3.82946011e-03   9.58882698e-05  -1.87898990e-03]
-46.6,[  5.97579351e-03  -4.81597770e-03  -6.07128983e-05  -1.45891944e-04],[  6.03767251e-04   3.83943321e-03   9.61379927e-05  -1.88388337e-03]
-46.5,[  5.96224562e-03  -4.80505926e-03  -6.05752543e-05  -1.45561188e-04],[  6.05323672e-04   3.84933070e-03   9.63858220e-05  -1.88873974e-03]
-46.4,[  5.94875352e-03  -4.79418578e-03  -6.04381772e-05  -1.45231795e-04],[  6.06868277e-04   3.85915303e-03   9.66317697e-05  -1.89355924e-03]
-46.3,[  5.93529880e-03  -4.78334243e-03  -6.03014799e-05  -1.44903314e-04],[  6.08403228e-04   3.86891398e-03   9.68761803e-05  -1.89834862e-03]
-46.2,[  5.92189976e-03  -4.77254395e-03  -6.01653482e-05  -1.44576192e-04],[  6.09926494e-04   3.87860063e-03   9.71187303e-05  -1.90310153e-03]
-46.1,[  5.90855633e-03  -4.76179029e-03  -6.00297816e-05  -1.44250428e-04],[  6.11438148e-04   3.88821343e-03   9.73594313e-05  -1.90781822e-03]
-46.0,[  5.89525012e-03  -4.75106662e-03  -5.98945931e-05  -1.43925572e-04],[  6.12940329e-04   3.89776599e-03   9.75986240e-05  -1.91250535e-03]
-45.9,[  5.88199941e-03  -4.74038769e-03  -5.97599685e-05  -1.43602072e-04],[  6.14431028e-04   3.90724553e-03   9.78359882e-05  -1.91715664e-03]
-45.8,[  5.86880416e-03  -4.72975344e-03  -5.96259073e-05  -1.43279926e-04],[  6.15910314e-04   3.91665250e-03   9.80715353e-05  -1.92177233e-03]
-45.7,[  5.85564596e-03  -4.71914906e-03  -5.94922226e-05  -1.42958684e-04],[  6.17380305e-04   3.92600037e-03   9.83056023e-05  -1.92635902e-03]
-45.6,[  5.84252477e-03  -4.70857451e-03  -5.93589138e-05  -1.42638345e-04],[  6.18841051e-04   3.93528943e-03   9.85381971e-05  -1.93091686e-03]
-45.5,[  5.82945889e-03  -4.69804452e-03  -5.92261670e-05  -1.42319357e-04],[  6.20290566e-04   3.94450708e-03   9.87690037e-05  -1.93543966e-03]
-45.4,[  5.81644826e-03  -4.68755908e-03  -5.90939816e-05  -1.42001718e-04],[  6.21728920e-04   3.95365376e-03   9.89980332e-05  -1.93992763e-03]
-45.3,[  5.80347451e-03  -4.67710334e-03  -5.89621708e-05  -1.41684979e-04],[  6.23158200e-04   3.96274274e-03   9.92256178e-05  -1.94438729e-03]
-45.2,[  5.79055593e-03  -4.66669207e-03  -5.88309205e-05  -1.41369587e-04],[  6.24576443e-04   3.97176153e-03   9.94514449e-05  -1.94881252e-03]
-45.1,[  5.77767412e-03  -4.65631044e-03  -5.87000439e-05  -1.41055093e-04],[  6.25985720e-04   3.98072330e-03   9.96758444e-05  -1.95320976e-03]
-45.0,[  5.76484741e-03  -4.64597321e-03  -5.85697270e-05  -1.40741944e-04],[  6.27384081e-04   3.98961566e-03   9.98985057e-05  -1.95757295e-03]
-44.9,[  5.75205740e-03  -4.63566556e-03  -5.84397830e-05  -1.40429691e-04],[ 0.00062877  0.00399845  0.00010012 -0.00196191]
-44.8,[  5.73932240e-03  -4.62540224e-03  -5.83103978e-05  -1.40118781e-04],[ 0.00063015  0.00400722  0.00010034 -0.00196621]
-44.7,[  5.72660568e-03  -4.61515365e-03  -5.81811984e-05  -1.39808317e-04],[ 0.00063152  0.00401594  0.00010056 -0.00197049]
-44.6,[  5.71396224e-03  -4.60496412e-03  -5.80527435e-05  -1.39499643e-04],[ 0.00063288  0.00402459  0.00010077 -0.00197473]
-44.5,[  5.70133701e-03  -4.59478926e-03  -5.79244736e-05  -1.39191413e-04],[ 0.00063424  0.00403319  0.00010099 -0.00197895]
-44.4,[  5.68876664e-03  -4.58465863e-03  -5.77967612e-05  -1.38884522e-04],[ 0.00063558  0.00404172  0.0001012  -0.00198314]
-44.3,[  5.67625112e-03  -4.57457219e-03  -5.76696059e-05  -1.38578970e-04],[ 0.00063691  0.00405019  0.00010142 -0.00198729]
-44.2,[  5.66377205e-03  -4.56451512e-03  -5.75428210e-05  -1.38274309e-04],[ 0.00063823  0.0040586   0.00010163 -0.00199142]
-44.1,[  5.65131105e-03  -4.55447263e-03  -5.74162197e-05  -1.37970088e-04],[ 0.00063955  0.00406697  0.00010184 -0.00199553]
-44.0,[  5.63892315e-03  -4.54448904e-03  -5.72903610e-05  -1.37667652e-04],[ 0.00064085  0.00407527  0.00010204 -0.0019996 ]
-43.9,[  5.62655326e-03  -4.53451997e-03  -5.71646854e-05  -1.37365656e-04],[ 0.00064215  0.00408352  0.00010225 -0.00200365]
-43.8,[  5.61423807e-03  -4.52459498e-03  -5.70395654e-05  -1.37064995e-04],[ 0.00064344  0.00409171  0.00010245 -0.00200767]
-43.7,[  5.60195918e-03  -4.51469925e-03  -5.69148143e-05  -1.36765221e-04],[ 0.00064472  0.00409984  0.00010266 -0.00201166]
-43.6,[  5.58971658e-03  -4.50483276e-03  -5.67904319e-05  -1.36466332e-04],[ 0.00064599  0.00410792  0.00010286 -0.00201562]
-43.5,[  5.57752860e-03  -4.49501029e-03  -5.66666043e-05  -1.36168777e-04],[ 0.00064725  0.00411594  0.00010306 -0.00201956]
-43.4,[  5.56537685e-03  -4.48521702e-03  -5.65431449e-05  -1.35872106e-04],[ 0.0006485   0.00412391  0.00010326 -0.00202347]
-43.3,[  5.55324296e-03  -4.47543814e-03  -5.64198669e-05  -1.35575871e-04],[ 0.00064975  0.00413184  0.00010346 -0.00202736]
-43.2,[  5.54118197e-03  -4.46571802e-03  -5.62973296e-05  -1.35281416e-04],[ 0.00065098  0.00413969  0.00010366 -0.00203121]
-43.1,[  5.52913879e-03  -4.45601225e-03  -5.61749732e-05  -1.34987396e-04],[ 0.00065221  0.0041475   0.00010385 -0.00203504]
-43.0,[  5.51713175e-03  -4.44633561e-03  -5.60529841e-05  -1.34694259e-04],[ 0.00065343  0.00415526  0.00010405 -0.00203885]
-42.9,[  5.50516084e-03  -4.43668808e-03  -5.59313620e-05  -1.34402003e-04],[ 0.00065465  0.00416298  0.00010424 -0.00204264]
-42.8,[  5.49324440e-03  -4.42708445e-03  -5.58102933e-05  -1.34111077e-04],[ 0.00065585  0.00417063  0.00010443 -0.00204639]
-42.7,[  5.48136405e-03  -4.41750990e-03  -5.56895912e-05  -1.33821033e-04],[ 0.00065704  0.00417823  0.00010462 -0.00205012]
-42.6,[  5.46950140e-03  -4.40794963e-03  -5.55690691e-05  -1.33531420e-04],[ 0.00065823  0.00418579  0.00010481 -0.00205383]
-42.5,[  5.45769317e-03  -4.39843320e-03  -5.54490998e-05  -1.33243136e-04],[ 0.00065941  0.00419329  0.000105   -0.00205751]
-42.4,[  5.44592098e-03  -4.38894583e-03  -5.53294966e-05  -1.32955732e-04],[ 0.00066058  0.00420074  0.00010519 -0.00206117]
-42.3,[  5.43418481e-03  -4.37948748e-03  -5.52102593e-05  -1.32669207e-04],[ 0.00066175  0.00420815  0.00010537 -0.0020648 ]
-42.2,[  5.42248464e-03  -4.37005814e-03  -5.50913879e-05  -1.32383561e-04],[ 0.00066291  0.0042155   0.00010555 -0.00206841]
-42.1,[  5.41082046e-03  -4.36065781e-03  -5.49728821e-05  -1.32098794e-04],[ 0.00066405  0.00422281  0.00010574 -0.00207199]
-42.0,[  5.39919226e-03  -4.35128648e-03  -5.48547418e-05  -1.31814905e-04],[ 0.0006652   0.00423007  0.00010592 -0.00207555]
-41.9,[  5.38760002e-03  -4.34194412e-03  -5.47369669e-05  -1.31531895e-04],[ 0.00066633  0.00423728  0.0001061  -0.00207909]
-41.8,[  5.37604373e-03  -4.33263074e-03  -5.46195573e-05  -1.31249761e-04],[ 0.00066746  0.00424444  0.00010628 -0.00208261]
-41.7,[  5.36450500e-03  -4.32333152e-03  -5.45023261e-05  -1.30968057e-04],[ 0.00066858  0.00425157  0.00010646 -0.0020861 ]
-41.6,[  5.35302057e-03  -4.31407605e-03  -5.43856465e-05  -1.30687678e-04],[ 0.00066969  0.00425864  0.00010663 -0.00208957]
-41.5,[  5.34157206e-03  -4.30484953e-03  -5.42693318e-05  -1.30408176e-04],[ 0.00067079  0.00426566  0.00010681 -0.00209302]
-41.4,[  5.33015945e-03  -4.29565195e-03  -5.41533819e-05  -1.30129551e-04],[ 0.00067189  0.00427264  0.00010699 -0.00209644]
-41.3,[  5.31876436e-03  -4.28646848e-03  -5.40376100e-05  -1.29851353e-04],[ 0.00067298  0.00427958  0.00010716 -0.00209985]
-41.2,[  5.30742352e-03  -4.27732874e-03  -5.39223894e-05  -1.29574480e-04],[ 0.00067406  0.00428646  0.00010733 -0.00210322]
-41.1,[  5.29610019e-03  -4.26820310e-03  -5.38073465e-05  -1.29298034e-04],[ 0.00067514  0.00429331  0.0001075  -0.00210658]
-41.0,[  5.28481272e-03  -4.25910636e-03  -5.36926680e-05  -1.29022464e-04],[ 0.00067621  0.00430011  0.00010767 -0.00210992]
-40.9,[  5.27356110e-03  -4.25003853e-03  -5.35783538e-05  -1.28747769e-04],[ 0.00067727  0.00430687  0.00010784 -0.00211324]
-40.8,[  5.26234534e-03  -4.24099958e-03  -5.34644038e-05  -1.28473949e-04],[ 0.00067833  0.00431358  0.00010801 -0.00211653]
-40.7,[  5.25116542e-03  -4.23198952e-03  -5.33508180e-05  -1.28201005e-04],[ 0.00067938  0.00432024  0.00010818 -0.0021198 ]
-40.6,[  5.24002134e-03  -4.22300835e-03  -5.32375963e-05  -1.27928935e-04],[ 0.00068042  0.00432687  0.00010834 -0.00212305]
-40.5,[  5.22889470e-03  -4.21404123e-03  -5.31245518e-05  -1.27657291e-04],[ 0.00068145  0.00433346  0.00010851 -0.00212628]
-40.4,[  5.21780388e-03  -4.20510298e-03  -5.30118712e-05  -1.27386522e-04],[ 0.00068248  0.00434     0.00010867 -0.00212949]
-40.3,[  5.20674888e-03  -4.19619360e-03  -5.28995546e-05  -1.27116627e-04],[ 0.00068351  0.0043465   0.00010883 -0.00213268]
-40.2,[  5.19572969e-03  -4.18731308e-03  -5.27876018e-05  -1.26847607e-04],[ 0.00068452  0.00435296  0.000109   -0.00213585]
-40.1,[  5.18474632e-03  -4.17846142e-03  -5.26760128e-05  -1.26579461e-04],[ 0.00068553  0.00435937  0.00010916 -0.002139  ]
-40.0,[  5.17378035e-03  -4.16962379e-03  -5.25646007e-05  -1.26311740e-04],[ 0.00068653  0.00436575  0.00010932 -0.00214213]
-39.9,[  5.16285018e-03  -4.16081501e-03  -5.24535524e-05  -1.26044893e-04],[ 0.00068753  0.00437208  0.00010948 -0.00214524]
-39.8,[  5.15195581e-03  -4.15203508e-03  -5.23428677e-05  -1.25778919e-04],[ 0.00068852  0.00437838  0.00010963 -0.00214832]
-39.7,[  5.14107884e-03  -4.14326917e-03  -5.22323597e-05  -1.25513371e-04],[ 0.0006895   0.00438464  0.00010979 -0.0021514 ]
-39.6,[  5.13023765e-03  -4.13453210e-03  -5.21222154e-05  -1.25248696e-04],[ 0.00069048  0.00439085  0.00010995 -0.00215445]
-39.5,[  5.11943225e-03  -4.12582388e-03  -5.20124347e-05  -1.24984895e-04],[ 0.00069145  0.00439703  0.0001101  -0.00215748]
-39.4,[  5.10866264e-03  -4.11714449e-03  -5.19030175e-05  -1.24721968e-04],[ 0.00069242  0.00440316  0.00011025 -0.00216049]
-39.3,[  5.09791041e-03  -4.10847911e-03  -5.17937769e-05  -1.24459465e-04],[ 0.00069338  0.00440927  0.00011041 -0.00216348]
-39.2,[  5.08719396e-03  -4.09984257e-03  -5.16848999e-05  -1.24197835e-04],[ 0.00069433  0.00441532  0.00011056 -0.00216645]
-39.1,[  5.07651330e-03  -4.09123487e-03  -5.15763864e-05  -1.23937079e-04],[ 0.00069528  0.00442134  0.00011071 -0.00216941]
-39.0,[  5.06585000e-03  -4.08264117e-03  -5.14680494e-05  -1.23676748e-04],[ 0.00069622  0.00442733  0.00011086 -0.00217234]
-38.9,[  5.05522248e-03  -4.07407630e-03  -5.13600759e-05  -1.23417289e-04],[ 0.00069715  0.00443328  0.00011101 -0.00217526]
-38.8,[  5.04461233e-03  -4.06552543e-03  -5.12522788e-05  -1.23158255e-04],[ 0.00069808  0.00443919  0.00011116 -0.00217816]
-38.7,[  5.03403795e-03  -4.05700339e-03  -5.11448452e-05  -1.22900094e-04],[ 0.00069901  0.00444506  0.0001113  -0.00218105]
-38.6,[  5.02349936e-03  -4.04851019e-03  -5.10377752e-05  -1.22642807e-04],[ 0.00069992  0.0044509   0.00011145 -0.00218391]
-38.5,[  5.01297813e-03  -4.04003097e-03  -5.09308815e-05  -1.22385943e-04],[ 0.00070083  0.0044567   0.00011159 -0.00218676]
-38.4,[  5.00249268e-03  -4.03158060e-03  -5.08243514e-05  -1.22129954e-04],[ 0.00070174  0.00446246  0.00011174 -0.00218958]
-38.3,[  4.99202459e-03  -4.02314421e-03  -5.07179976e-05  -1.21874387e-04],[ 0.00070264  0.00446819  0.00011188 -0.0021924 ]
-38.2,[  4.98159228e-03  -4.01473667e-03  -5.06120074e-05  -1.21619695e-04],[ 0.00070354  0.00447389  0.00011202 -0.00219519]
-38.1,[  4.97119576e-03  -4.00635796e-03  -5.05063808e-05  -1.21365876e-04],[ 0.00070443  0.00447954  0.00011217 -0.00219796]
-38.0,[  4.96081660e-03  -3.99799325e-03  -5.04009305e-05  -1.21112481e-04],[ 0.00070531  0.00448516  0.00011231 -0.00220072]
-37.9,[  4.95047323e-03  -3.98965738e-03  -5.02958439e-05  -1.20859960e-04],[ 0.00070619  0.00449074  0.00011245 -0.00220346]
-37.8,[  4.94014722e-03  -3.98133550e-03  -5.01909336e-05  -1.20607863e-04],[ 0.00070706  0.0044963   0.00011259 -0.00220618]
-37.7,[  4.92985700e-03  -3.97304246e-03  -5.00863870e-05  -1.20356639e-04],[ 0.00070793  0.00450181  0.00011272 -0.00220889]
-37.6,[  4.91958415e-03  -3.96476342e-03  -4.99820168e-05  -1.20105839e-04],[ 0.00070879  0.0045073   0.00011286 -0.00221158]
-37.5,[  4.90932865e-03  -3.95649837e-03  -4.98778229e-05  -1.19855464e-04],[ 0.00070965  0.00451275  0.000113   -0.00221426]
-37.4,[  4.89912740e-03  -3.94827704e-03  -4.97741803e-05  -1.19606412e-04],[ 0.0007105   0.00451816  0.00011313 -0.00221691]
-37.3,[  4.88892507e-03  -3.94005483e-03  -4.96705266e-05  -1.19357334e-04],[ 0.00071135  0.00452355  0.00011327 -0.00221956]
-37.2,[  4.87875855e-03  -3.93186149e-03  -4.95672367e-05  -1.19109131e-04],[ 0.00071219  0.0045289   0.0001134  -0.00222218]
-37.1,[  4.86862785e-03  -3.92369701e-03  -4.94643107e-05  -1.18861802e-04],[ 0.00071302  0.00453421  0.00011354 -0.00222479]
-37.0,[  4.85851451e-03  -3.91554653e-03  -4.93615612e-05  -1.18614896e-04],[ 0.00071386  0.0045395   0.00011367 -0.00222738]
-36.9,[  4.84841855e-03  -3.90741004e-03  -4.92589882e-05  -1.18368415e-04],[ 0.00071468  0.00454475  0.0001138  -0.00222996]
-36.8,[  4.83835841e-03  -3.89930244e-03  -4.91567792e-05  -1.18122809e-04],[ 0.0007155   0.00454997  0.00011393 -0.00223252]
-36.7,[  4.82831565e-03  -3.89120883e-03  -4.90547467e-05  -1.17877627e-04],[ 0.00071632  0.00455516  0.00011406 -0.00223507]
-36.6,[  4.81830873e-03  -3.88314411e-03  -4.89530783e-05  -1.17633320e-04],[ 0.00071713  0.00456032  0.00011419 -0.0022376 ]
-36.5,[  4.80831919e-03  -3.87509340e-03  -4.88515865e-05  -1.17389437e-04],[ 0.00071794  0.00456544  0.00011432 -0.00224011]
-36.4,[  4.79836550e-03  -3.86707158e-03  -4.87504590e-05  -1.17146429e-04],[ 0.00071874  0.00457053  0.00011444 -0.00224261]
-36.3,[  4.78842920e-03  -3.85906377e-03  -4.86495081e-05  -1.16903846e-04],[ 0.00071953  0.00457559  0.00011457 -0.00224509]
-36.2,[  4.77851029e-03  -3.85106997e-03  -4.85487339e-05  -1.16661688e-04],[ 0.00072032  0.00458063  0.0001147  -0.00224756]
-36.1,[  4.76862724e-03  -3.84310509e-03  -4.84483241e-05  -1.16420405e-04],[ 0.00072111  0.00458562  0.00011482 -0.00225001]
-36.0,[  4.75876159e-03  -3.83515422e-03  -4.83480910e-05  -1.16179547e-04],[ 0.00072189  0.00459059  0.00011495 -0.00225245]
-35.9,[  4.74891335e-03  -3.82721737e-03  -4.82480347e-05  -1.15939113e-04],[ 0.00072267  0.00459554  0.00011507 -0.00225488]
-35.8,[  4.73910098e-03  -3.81930945e-03  -4.81483430e-05  -1.15699556e-04],[ 0.00072344  0.00460044  0.00011519 -0.00225729]
-35.7,[  4.72930603e-03  -3.81141556e-03  -4.80488282e-05  -1.15460424e-04],[ 0.00072421  0.00460533  0.00011532 -0.00225968]
-35.6,[  4.71952848e-03  -3.80353569e-03  -4.79494903e-05  -1.15221717e-04],[ 0.00072497  0.00461018  0.00011544 -0.00226206]
-35.5,[  4.70978684e-03  -3.79568477e-03  -4.78505171e-05  -1.14983886e-04],[ 0.00072573  0.004615    0.00011556 -0.00226443]
-35.4,[  4.70006263e-03  -3.78784788e-03  -4.77517210e-05  -1.14746481e-04],[ 0.00072648  0.00461979  0.00011568 -0.00226678]
-35.3,[  4.69035584e-03  -3.78002504e-03  -4.76531019e-05  -1.14509501e-04],[ 0.00072723  0.00462456  0.0001158  -0.00226912]
-35.2,[  4.68066648e-03  -3.77221625e-03  -4.75546598e-05  -1.14272947e-04],[ 0.00072798  0.0046293   0.00011592 -0.00227144]
-35.1,[  4.67101304e-03  -3.76443641e-03  -4.74565828e-05  -1.14037269e-04],[ 0.00072872  0.004634    0.00011603 -0.00227375]
-35.0,[  4.66139555e-03  -3.75668553e-03  -4.73588710e-05  -1.13802470e-04],[ 0.00072945  0.00463867  0.00011615 -0.00227604]
-34.9,[  4.65177701e-03  -3.74893381e-03  -4.72611484e-05  -1.13567644e-04],[ 0.00073018  0.00464333  0.00011627 -0.00227833]
-34.8,[  4.64219441e-03  -3.74121106e-03  -4.71637911e-05  -1.13333697e-04],[ 0.00073091  0.00464795  0.00011638 -0.00228059]
-34.7,[  4.63262928e-03  -3.73350238e-03  -4.70666112e-05  -1.13100175e-04],[ 0.00073163  0.00465254  0.0001165  -0.00228285]
-34.6,[  4.62308160e-03  -3.72580777e-03  -4.69696087e-05  -1.12867080e-04],[ 0.00073235  0.00465711  0.00011661 -0.00228509]
-34.5,[  4.61355139e-03  -3.71812724e-03  -4.68727836e-05  -1.12634411e-04],[ 0.00073306  0.00466165  0.00011673 -0.00228732]
-34.4,[  4.60405716e-03  -3.71047570e-03  -4.67763241e-05  -1.12402621e-04],[ 0.00073377  0.00466616  0.00011684 -0.00228953]
-34.3,[  4.59458042e-03  -3.70283825e-03  -4.66800422e-05  -1.12171257e-04],[ 0.00073448  0.00467064  0.00011695 -0.00229173]
-34.2,[  4.58512115e-03  -3.69521490e-03  -4.65839379e-05  -1.11940320e-04],[ 0.00073518  0.0046751   0.00011706 -0.00229392]
-34.1,[  4.57567938e-03  -3.68760564e-03  -4.64880113e-05  -1.11709811e-04],[ 0.00073588  0.00467954  0.00011717 -0.00229609]
-34.0,[  4.56627361e-03  -3.68002540e-03  -4.63924506e-05  -1.11480180e-04],[ 0.00073657  0.00468394  0.00011728 -0.00229825]
-33.9,[  4.55686684e-03  -3.67244434e-03  -4.62968796e-05  -1.11250525e-04],[ 0.00073726  0.00468832  0.00011739 -0.0023004 ]
-33.8,[  4.54749608e-03  -3.66489231e-03  -4.62016746e-05  -1.11021749e-04],[ 0.00073794  0.00469267  0.0001175  -0.00230254]
-33.7,[  4.53814285e-03  -3.65735441e-03  -4.61066475e-05  -1.10793400e-04],[ 0.00073862  0.004697    0.00011761 -0.00230466]
-33.6,[  4.52882565e-03  -3.64984555e-03  -4.60119866e-05  -1.10565932e-04],[ 0.0007393   0.00470129  0.00011772 -0.00230677]
-33.5,[  4.51950746e-03  -3.64233588e-03  -4.59173156e-05  -1.10338440e-04],[ 0.00073997  0.00470557  0.00011783 -0.00230887]
-33.4,[  4.51022533e-03  -3.63485528e-03  -4.58230110e-05  -1.10111827e-04],[ 0.00074064  0.00470982  0.00011793 -0.00231095]
-33.3,[  4.50094221e-03  -3.62737388e-03  -4.57286963e-05  -1.09885191e-04],[ 0.0007413   0.00471405  0.00011804 -0.00231303]
-33.2,[  4.49169517e-03  -3.61992156e-03  -4.56347482e-05  -1.09659435e-04],[ 0.00074196  0.00471824  0.00011814 -0.00231509]
-33.1,[  4.48246568e-03  -3.61248338e-03  -4.55409783e-05  -1.09434108e-04],[ 0.00074262  0.00472242  0.00011825 -0.00231713]
-33.0,[  4.47327229e-03  -3.60507429e-03  -4.54475752e-05  -1.09209662e-04],[ 0.00074327  0.00472656  0.00011835 -0.00231917]
-32.9,[  4.46407792e-03  -3.59766442e-03  -4.53541623e-05  -1.08985193e-04],[ 0.00074392  0.00473068  0.00011845 -0.00232119]
-32.8,[  4.45490113e-03  -3.59026872e-03  -4.52609279e-05  -1.08761152e-04],[ 0.00074457  0.00473479  0.00011856 -0.0023232 ]
-32.7,[  4.44576046e-03  -3.58290212e-03  -4.51680605e-05  -1.08537994e-04],[ 0.00074521  0.00473886  0.00011866 -0.0023252 ]
-32.6,[  4.43661883e-03  -3.57553475e-03  -4.50751833e-05  -1.08314812e-04],[ 0.00074584  0.00474291  0.00011876 -0.00232719]
-32.5,[  4.42751335e-03  -3.56819651e-03  -4.49826733e-05  -1.08092512e-04],[ 0.00074648  0.00474694  0.00011886 -0.00232917]
-32.4,[  4.41842546e-03  -3.56087245e-03  -4.48903421e-05  -1.07870642e-04],[ 0.00074711  0.00475094  0.00011896 -0.00233113]
-32.3,[  4.40935518e-03  -3.55356258e-03  -4.47981899e-05  -1.07649202e-04],[ 0.00074773  0.00475492  0.00011906 -0.00233308]
-32.2,[  4.40030251e-03  -3.54626691e-03  -4.47062166e-05  -1.07428191e-04],[ 0.00074835  0.00475887  0.00011916 -0.00233502]
-32.1,[  4.39126747e-03  -3.53898544e-03  -4.46144223e-05  -1.07207612e-04],[ 0.00074897  0.00476281  0.00011926 -0.00233695]
-32.0,[  4.38225006e-03  -3.53171818e-03  -4.45228072e-05  -1.06987462e-04],[ 0.00074959  0.00476672  0.00011936 -0.00233887]
-31.9,[  4.37325028e-03  -3.52446513e-03  -4.44313712e-05  -1.06767743e-04],[ 0.0007502   0.0047706   0.00011945 -0.00234078]
-31.8,[  4.36426815e-03  -3.51722630e-03  -4.43401145e-05  -1.06548455e-04],[ 0.00075081  0.00477447  0.00011955 -0.00234267]
-31.7,[  4.35532223e-03  -3.51001665e-03  -4.42492256e-05  -1.06330051e-04],[ 0.00075141  0.0047783   0.00011965 -0.00234455]
-31.6,[  4.34637541e-03  -3.50280628e-03  -4.41583276e-05  -1.06111625e-04],[ 0.00075201  0.00478212  0.00011974 -0.00234643]
-31.5,[  4.33744625e-03  -3.49561014e-03  -4.40676091e-05  -1.05893630e-04],[ 0.00075261  0.00478592  0.00011984 -0.00234829]
-31.4,[  4.32855333e-03  -3.48844321e-03  -4.39772588e-05  -1.05676520e-04],[ 0.0007532   0.00478968  0.00011993 -0.00235014]
-31.3,[  4.31965952e-03  -3.48127556e-03  -4.38868995e-05  -1.05459388e-04],[ 0.00075379  0.00479344  0.00012003 -0.00235198]
-31.2,[  4.31078340e-03  -3.47412217e-03  -4.37967198e-05  -1.05242688e-04],[ 0.00075437  0.00479717  0.00012012 -0.00235381]
-31.1,[  4.30194355e-03  -3.46699801e-03  -4.37069086e-05  -1.05026873e-04],[ 0.00075496  0.00480087  0.00012021 -0.00235563]
-31.0,[  4.29310283e-03  -3.45987314e-03  -4.36170887e-05  -1.04811038e-04],[ 0.00075554  0.00480455  0.0001203  -0.00235744]
-30.9,[  4.28429839e-03  -3.45277752e-03  -4.35276373e-05  -1.04596088e-04],[ 0.00075611  0.00480821  0.0001204  -0.00235923]
-30.8,[  4.27549310e-03  -3.44568121e-03  -4.34381773e-05  -1.04381117e-04],[ 0.00075668  0.00481185  0.00012049 -0.00236102]
